,Year,intersection,health,climate
0,2011,0.3269230769230769,39.25,8.134615384615385
1,2012,0.2871287128712871,35.65346534653465,5.871287128712871
2,2013,0.22826086956521738,30.51086956521739,4.951086956521739
3,2014,0.453125,32.9765625,6.1640625
4,2015,0.1092436974789916,22.974789915966387,3.773109243697479
5,2016,0.2302158273381295,18.575539568345324,3.5611510791366907
6,2017,0.3691275167785235,21.389261744966444,3.8859060402684564
7,2018,0.43884892086330934,27.287769784172664,4.755395683453237
8,2019,0.33884297520661155,23.52892561983471,5.115702479338843
9,2020,0.5242718446601942,31.359223300970875,6.854368932038835
10,2021,1.2292993630573248,52.98726114649681,7.719745222929936
